tile_name,region,source_key,union_building_area_m2,union_building_coverage,feature_count,folder,shp
tile_013874,Guangdong,row=509;col=747,55093.182,0.210164,234,D:\桌面\dac\512mdata\tile_013874,D:\桌面\dac\512mdata\tile_013874\tile_013874.shp
tile_013875,Guangdong,row=509;col=748,71723.190,0.273602,315,D:\桌面\dac\512mdata\tile_013875,D:\桌面\dac\512mdata\tile_013875\tile_013875.shp
tile_013876,Guangdong,row=509;col=750,97381.877,0.371482,230,D:\桌面\dac\512mdata\tile_013876,D:\桌面\dac\512mdata\tile_013876\tile_013876.shp
tile_013877,Guangdong,row=509;col=751,62450.676,0.238230,66,D:\桌面\dac\512mdata\tile_013877,D:\桌面\dac\512mdata\tile_013877\tile_013877.shp
tile_013878,Guangdong,row=509;col=752,95952.421,0.366029,113,D:\桌面\dac\512mdata\tile_013878,D:\桌面\dac\512mdata\tile_013878\tile_013878.shp
tile_013879,Guangdong,row=509;col=753,52788.897,0.201374,312,D:\桌面\dac\512mdata\tile_013879,D:\桌面\dac\512mdata\tile_013879\tile_013879.shp
tile_013880,Guangdong,row=509;col=764,73700.143,0.281144,115,D:\桌面\dac\512mdata\tile_013880,D:\桌面\dac\512mdata\tile_013880\tile_013880.shp
tile_013881,Guangdong,row=509;col=767,53504.132,0.204102,256,D:\桌面\dac\512mdata\tile_013881,D:\桌面\dac\512mdata\tile_013881\tile_013881.shp
tile_013882,Guangdong,row=509;col=768,81560.080,0.311127,412,D:\桌面\dac\512mdata\tile_013882,D:\桌面\dac\512mdata\tile_013882\tile_013882.shp
tile_013883,Guangdong,row=509;col=771,85922.693,0.327769,37,D:\桌面\dac\512mdata\tile_013883,D:\桌面\dac\512mdata\tile_013883\tile_013883.shp
tile_013884,Guangdong,row=509;col=774,101268.194,0.386308,89,D:\桌面\dac\512mdata\tile_013884,D:\桌面\dac\512mdata\tile_013884\tile_013884.shp
tile_013885,Guangdong,row=509;col=775,57774.857,0.220394,68,D:\桌面\dac\512mdata\tile_013885,D:\桌面\dac\512mdata\tile_013885\tile_013885.shp
tile_013886,Guangdong,row=509;col=852,87605.452,0.334188,184,D:\桌面\dac\512mdata\tile_013886,D:\桌面\dac\512mdata\tile_013886\tile_013886.shp
tile_013887,Guangdong,row=509;col=853,73045.534,0.278647,208,D:\桌面\dac\512mdata\tile_013887,D:\桌面\dac\512mdata\tile_013887\tile_013887.shp
tile_013888,Guangdong,row=509;col=854,104085.881,0.397056,804,D:\桌面\dac\512mdata\tile_013888,D:\桌面\dac\512mdata\tile_013888\tile_013888.shp
tile_013889,Guangdong,row=509;col=856,71021.750,0.270926,663,D:\桌面\dac\512mdata\tile_013889,D:\桌面\dac\512mdata\tile_013889\tile_013889.shp
tile_013890,Guangdong,row=509;col=857,113983.570,0.434813,858,D:\桌面\dac\512mdata\tile_013890,D:\桌面\dac\512mdata\tile_013890\tile_013890.shp
tile_013891,Guangdong,row=509;col=858,63290.421,0.241434,109,D:\桌面\dac\512mdata\tile_013891,D:\桌面\dac\512mdata\tile_013891\tile_013891.shp
tile_013892,Guangdong,row=509;col=861,59260.577,0.226061,194,D:\桌面\dac\512mdata\tile_013892,D:\桌面\dac\512mdata\tile_013892\tile_013892.shp
tile_013893,Guangdong,row=509;col=863,99882.487,0.381021,851,D:\桌面\dac\512mdata\tile_013893,D:\桌面\dac\512mdata\tile_013893\tile_013893.shp
tile_013894,Guangdong,row=509;col=880,67850.499,0.258829,165,D:\桌面\dac\512mdata\tile_013894,D:\桌面\dac\512mdata\tile_013894\tile_013894.shp
tile_013895,Guangdong,row=509;col=881,63136.074,0.240845,188,D:\桌面\dac\512mdata\tile_013895,D:\桌面\dac\512mdata\tile_013895\tile_013895.shp
tile_013896,Guangdong,row=509;col=883,100719.236,0.384213,471,D:\桌面\dac\512mdata\tile_013896,D:\桌面\dac\512mdata\tile_013896\tile_013896.shp
tile_013897,Guangdong,row=509;col=887,63371.244,0.241742,205,D:\桌面\dac\512mdata\tile_013897,D:\桌面\dac\512mdata\tile_013897\tile_013897.shp
tile_013898,Guangdong,row=509;col=889,60206.666,0.229670,131,D:\桌面\dac\512mdata\tile_013898,D:\桌面\dac\512mdata\tile_013898\tile_013898.shp
tile_013899,Guangdong,row=509;col=890,58861.532,0.224539,204,D:\桌面\dac\512mdata\tile_013899,D:\桌面\dac\512mdata\tile_013899\tile_013899.shp
tile_013900,Guangdong,row=509;col=893,57561.975,0.219582,124,D:\桌面\dac\512mdata\tile_013900,D:\桌面\dac\512mdata\tile_013900\tile_013900.shp
tile_013901,Guangdong,row=509;col=894,94707.423,0.361280,509,D:\桌面\dac\512mdata\tile_013901,D:\桌面\dac\512mdata\tile_013901\tile_013901.shp
tile_013902,Guangdong,row=509;col=895,73120.457,0.278932,259,D:\桌面\dac\512mdata\tile_013902,D:\桌面\dac\512mdata\tile_013902\tile_013902.shp
tile_013903,Guangdong,row=509;col=901,56821.407,0.216756,367,D:\桌面\dac\512mdata\tile_013903,D:\桌面\dac\512mdata\tile_013903\tile_013903.shp
tile_013904,Guangdong,row=509;col=902,76870.921,0.293239,293,D:\桌面\dac\512mdata\tile_013904,D:\桌面\dac\512mdata\tile_013904\tile_013904.shp
tile_013905,Guangdong,row=509;col=905,57253.694,0.218406,591,D:\桌面\dac\512mdata\tile_013905,D:\桌面\dac\512mdata\tile_013905\tile_013905.shp
tile_013906,Guangdong,row=509;col=913,77427.211,0.295361,443,D:\桌面\dac\512mdata\tile_013906,D:\桌面\dac\512mdata\tile_013906\tile_013906.shp
tile_013907,Guangdong,row=509;col=914,54567.524,0.208159,368,D:\桌面\dac\512mdata\tile_013907,D:\桌面\dac\512mdata\tile_013907\tile_013907.shp
tile_013908,Guangdong,row=509;col=916,55355.868,0.211166,352,D:\桌面\dac\512mdata\tile_013908,D:\桌面\dac\512mdata\tile_013908\tile_013908.shp
tile_013909,Guangdong,row=509;col=917,53469.986,0.203972,279,D:\桌面\dac\512mdata\tile_013909,D:\桌面\dac\512mdata\tile_013909\tile_013909.shp
tile_013910,Guangdong,row=509;col=918,96530.725,0.368235,463,D:\桌面\dac\512mdata\tile_013910,D:\桌面\dac\512mdata\tile_013910\tile_013910.shp
tile_013911,Guangdong,row=509;col=919,72762.410,0.277567,462,D:\桌面\dac\512mdata\tile_013911,D:\桌面\dac\512mdata\tile_013911\tile_013911.shp
tile_013912,Guangdong,row=509;col=920,79064.655,0.301608,327,D:\桌面\dac\512mdata\tile_013912,D:\桌面\dac\512mdata\tile_013912\tile_013912.shp
tile_013913,Guangdong,row=509;col=921,69398.044,0.264733,536,D:\桌面\dac\512mdata\tile_013913,D:\桌面\dac\512mdata\tile_013913\tile_013913.shp
tile_013914,Guangdong,row=509;col=922,114045.645,0.435050,570,D:\桌面\dac\512mdata\tile_013914,D:\桌面\dac\512mdata\tile_013914\tile_013914.shp
tile_013915,Guangdong,row=509;col=923,62702.201,0.239190,317,D:\桌面\dac\512mdata\tile_013915,D:\桌面\dac\512mdata\tile_013915\tile_013915.shp
tile_013916,Guangdong,row=509;col=929,64775.834,0.247100,865,D:\桌面\dac\512mdata\tile_013916,D:\桌面\dac\512mdata\tile_013916\tile_013916.shp
tile_013917,Guangdong,row=509;col=930,84342.256,0.321740,606,D:\桌面\dac\512mdata\tile_013917,D:\桌面\dac\512mdata\tile_013917\tile_013917.shp
tile_013918,Guangdong,row=509;col=931,101651.540,0.387770,395,D:\桌面\dac\512mdata\tile_013918,D:\桌面\dac\512mdata\tile_013918\tile_013918.shp
tile_013919,Guangdong,row=509;col=932,64034.097,0.244271,442,D:\桌面\dac\512mdata\tile_013919,D:\桌面\dac\512mdata\tile_013919\tile_013919.shp
tile_013920,Guangdong,row=509;col=940,87586.212,0.334115,622,D:\桌面\dac\512mdata\tile_013920,D:\桌面\dac\512mdata\tile_013920\tile_013920.shp
tile_013921,Guangdong,row=509;col=941,85249.249,0.325200,495,D:\桌面\dac\512mdata\tile_013921,D:\桌面\dac\512mdata\tile_013921\tile_013921.shp
tile_013922,Guangdong,row=509;col=942,63873.071,0.243656,327,D:\桌面\dac\512mdata\tile_013922,D:\桌面\dac\512mdata\tile_013922\tile_013922.shp
tile_013923,Guangdong,row=509;col=943,74749.598,0.285147,509,D:\桌面\dac\512mdata\tile_013923,D:\桌面\dac\512mdata\tile_013923\tile_013923.shp
tile_013924,Guangdong,row=509;col=950,63774.419,0.243280,472,D:\桌面\dac\512mdata\tile_013924,D:\桌面\dac\512mdata\tile_013924\tile_013924.shp
tile_013925,Guangdong,row=509;col=957,64481.008,0.245976,412,D:\桌面\dac\512mdata\tile_013925,D:\桌面\dac\512mdata\tile_013925\tile_013925.shp
tile_013926,Guangdong,row=509;col=958,78273.796,0.298591,314,D:\桌面\dac\512mdata\tile_013926,D:\桌面\dac\512mdata\tile_013926\tile_013926.shp
tile_013927,Guangdong,row=509;col=959,58409.446,0.222814,98,D:\桌面\dac\512mdata\tile_013927,D:\桌面\dac\512mdata\tile_013927\tile_013927.shp
tile_013928,Guangdong,row=509;col=961,66948.001,0.255386,309,D:\桌面\dac\512mdata\tile_013928,D:\桌面\dac\512mdata\tile_013928\tile_013928.shp
tile_013929,Guangdong,row=509;col=962,71156.402,0.271440,148,D:\桌面\dac\512mdata\tile_013929,D:\桌面\dac\512mdata\tile_013929\tile_013929.shp
tile_013930,Guangdong,row=509;col=963,61602.930,0.234997,122,D:\桌面\dac\512mdata\tile_013930,D:\桌面\dac\512mdata\tile_013930\tile_013930.shp
tile_013931,Guangdong,row=509;col=1186,79645.828,0.303825,498,D:\桌面\dac\512mdata\tile_013931,D:\桌面\dac\512mdata\tile_013931\tile_013931.shp
tile_013932,Guangdong,row=509;col=1187,124361.814,0.474403,1072,D:\桌面\dac\512mdata\tile_013932,D:\桌面\dac\512mdata\tile_013932\tile_013932.shp
tile_013933,Guangdong,row=510;col=440,60110.449,0.229303,306,D:\桌面\dac\512mdata\tile_013933,D:\桌面\dac\512mdata\tile_013933\tile_013933.shp
tile_013934,Guangdong,row=510;col=696,69796.098,0.266251,346,D:\桌面\dac\512mdata\tile_013934,D:\桌面\dac\512mdata\tile_013934\tile_013934.shp
tile_013935,Guangdong,row=510;col=697,121525.768,0.463584,214,D:\桌面\dac\512mdata\tile_013935,D:\桌面\dac\512mdata\tile_013935\tile_013935.shp
tile_013936,Guangdong,row=510;col=701,54084.197,0.206315,678,D:\桌面\dac\512mdata\tile_013936,D:\桌面\dac\512mdata\tile_013936\tile_013936.shp
tile_013937,Guangdong,row=510;col=702,77372.114,0.295151,910,D:\桌面\dac\512mdata\tile_013937,D:\桌面\dac\512mdata\tile_013937\tile_013937.shp
tile_013938,Guangdong,row=510;col=715,75007.196,0.286130,183,D:\桌面\dac\512mdata\tile_013938,D:\桌面\dac\512mdata\tile_013938\tile_013938.shp
tile_013939,Guangdong,row=510;col=723,77089.285,0.294072,67,D:\桌面\dac\512mdata\tile_013939,D:\桌面\dac\512mdata\tile_013939\tile_013939.shp
tile_013940,Guangdong,row=510;col=724,55255.002,0.210781,64,D:\桌面\dac\512mdata\tile_013940,D:\桌面\dac\512mdata\tile_013940\tile_013940.shp
tile_013941,Guangdong,row=510;col=726,58852.873,0.224506,130,D:\桌面\dac\512mdata\tile_013941,D:\桌面\dac\512mdata\tile_013941\tile_013941.shp
tile_013942,Guangdong,row=510;col=727,95918.938,0.365902,115,D:\桌面\dac\512mdata\tile_013942,D:\桌面\dac\512mdata\tile_013942\tile_013942.shp
tile_013943,Guangdong,row=510;col=728,93831.636,0.357939,93,D:\桌面\dac\512mdata\tile_013943,D:\桌面\dac\512mdata\tile_013943\tile_013943.shp
tile_013944,Guangdong,row=510;col=729,77220.359,0.294572,115,D:\桌面\dac\512mdata\tile_013944,D:\桌面\dac\512mdata\tile_013944\tile_013944.shp
tile_013945,Guangdong,row=510;col=730,93954.234,0.358407,113,D:\桌面\dac\512mdata\tile_013945,D:\桌面\dac\512mdata\tile_013945\tile_013945.shp
tile_013946,Guangdong,row=510;col=735,89626.477,0.341898,317,D:\桌面\dac\512mdata\tile_013946,D:\桌面\dac\512mdata\tile_013946\tile_013946.shp
tile_013947,Guangdong,row=510;col=736,61968.889,0.236393,324,D:\桌面\dac\512mdata\tile_013947,D:\桌面\dac\512mdata\tile_013947\tile_013947.shp
tile_013948,Guangdong,row=510;col=737,68276.321,0.260453,244,D:\桌面\dac\512mdata\tile_013948,D:\桌面\dac\512mdata\tile_013948\tile_013948.shp
tile_013949,Guangdong,row=510;col=738,58438.845,0.222927,130,D:\桌面\dac\512mdata\tile_013949,D:\桌面\dac\512mdata\tile_013949\tile_013949.shp
tile_013950,Guangdong,row=510;col=739,111591.009,0.425686,228,D:\桌面\dac\512mdata\tile_013950,D:\桌面\dac\512mdata\tile_013950\tile_013950.shp
tile_013951,Guangdong,row=510;col=740,63130.843,0.240825,247,D:\桌面\dac\512mdata\tile_013951,D:\桌面\dac\512mdata\tile_013951\tile_013951.shp
tile_013952,Guangdong,row=510;col=745,64519.864,0.246124,342,D:\桌面\dac\512mdata\tile_013952,D:\桌面\dac\512mdata\tile_013952\tile_013952.shp
tile_013953,Guangdong,row=510;col=746,72601.881,0.276954,304,D:\桌面\dac\512mdata\tile_013953,D:\桌面\dac\512mdata\tile_013953\tile_013953.shp
tile_013954,Guangdong,row=510;col=747,87385.335,0.333349,262,D:\桌面\dac\512mdata\tile_013954,D:\桌面\dac\512mdata\tile_013954\tile_013954.shp
tile_013955,Guangdong,row=510;col=748,55492.739,0.211688,193,D:\桌面\dac\512mdata\tile_013955,D:\桌面\dac\512mdata\tile_013955\tile_013955.shp
tile_013956,Guangdong,row=510;col=750,66585.768,0.254005,176,D:\桌面\dac\512mdata\tile_013956,D:\桌面\dac\512mdata\tile_013956\tile_013956.shp
tile_013957,Guangdong,row=510;col=751,102940.683,0.392688,226,D:\桌面\dac\512mdata\tile_013957,D:\桌面\dac\512mdata\tile_013957\tile_013957.shp
tile_013958,Guangdong,row=510;col=752,74963.862,0.285964,209,D:\桌面\dac\512mdata\tile_013958,D:\桌面\dac\512mdata\tile_013958\tile_013958.shp
tile_013959,Guangdong,row=510;col=767,89619.675,0.341872,215,D:\桌面\dac\512mdata\tile_013959,D:\桌面\dac\512mdata\tile_013959\tile_013959.shp
tile_013960,Guangdong,row=510;col=768,103813.522,0.396017,151,D:\桌面\dac\512mdata\tile_013960,D:\桌面\dac\512mdata\tile_013960\tile_013960.shp
tile_013961,Guangdong,row=510;col=769,57171.976,0.218094,75,D:\桌面\dac\512mdata\tile_013961,D:\桌面\dac\512mdata\tile_013961\tile_013961.shp
tile_013962,Guangdong,row=510;col=770,76828.068,0.293076,70,D:\桌面\dac\512mdata\tile_013962,D:\桌面\dac\512mdata\tile_013962\tile_013962.shp
tile_013963,Guangdong,row=510;col=771,84561.545,0.322577,28,D:\桌面\dac\512mdata\tile_013963,D:\桌面\dac\512mdata\tile_013963\tile_013963.shp
tile_013964,Guangdong,row=510;col=772,59975.252,0.228787,132,D:\桌面\dac\512mdata\tile_013964,D:\桌面\dac\512mdata\tile_013964\tile_013964.shp
tile_013965,Guangdong,row=510;col=774,55568.140,0.211976,57,D:\桌面\dac\512mdata\tile_013965,D:\桌面\dac\512mdata\tile_013965\tile_013965.shp
tile_013966,Guangdong,row=510;col=775,76966.071,0.293602,56,D:\桌面\dac\512mdata\tile_013966,D:\桌面\dac\512mdata\tile_013966\tile_013966.shp
tile_013967,Guangdong,row=510;col=852,90427.653,0.344954,202,D:\桌面\dac\512mdata\tile_013967,D:\桌面\dac\512mdata\tile_013967\tile_013967.shp
tile_013968,Guangdong,row=510;col=853,68939.349,0.262983,245,D:\桌面\dac\512mdata\tile_013968,D:\桌面\dac\512mdata\tile_013968\tile_013968.shp
tile_013969,Guangdong,row=510;col=854,79171.915,0.302017,845,D:\桌面\dac\512mdata\tile_013969,D:\桌面\dac\512mdata\tile_013969\tile_013969.shp
tile_013970,Guangdong,row=510;col=856,78710.702,0.300258,129,D:\桌面\dac\512mdata\tile_013970,D:\桌面\dac\512mdata\tile_013970\tile_013970.shp
tile_013971,Guangdong,row=510;col=857,59342.797,0.226375,265,D:\桌面\dac\512mdata\tile_013971,D:\桌面\dac\512mdata\tile_013971\tile_013971.shp
tile_013972,Guangdong,row=510;col=859,70798.116,0.270073,261,D:\桌面\dac\512mdata\tile_013972,D:\桌面\dac\512mdata\tile_013972\tile_013972.shp
tile_013973,Guangdong,row=510;col=860,91681.889,0.349739,299,D:\桌面\dac\512mdata\tile_013973,D:\桌面\dac\512mdata\tile_013973\tile_013973.shp
tile_013974,Guangdong,row=510;col=861,74505.916,0.284218,192,D:\桌面\dac\512mdata\tile_013974,D:\桌面\dac\512mdata\tile_013974\tile_013974.shp
tile_013975,Guangdong,row=510;col=862,63613.011,0.242664,254,D:\桌面\dac\512mdata\tile_013975,D:\桌面\dac\512mdata\tile_013975\tile_013975.shp
tile_013976,Guangdong,row=510;col=863,79308.162,0.302537,352,D:\桌面\dac\512mdata\tile_013976,D:\桌面\dac\512mdata\tile_013976\tile_013976.shp
tile_013977,Guangdong,row=510;col=864,65511.051,0.249905,181,D:\桌面\dac\512mdata\tile_013977,D:\桌面\dac\512mdata\tile_013977\tile_013977.shp
tile_013978,Guangdong,row=510;col=881,56089.611,0.213965,214,D:\桌面\dac\512mdata\tile_013978,D:\桌面\dac\512mdata\tile_013978\tile_013978.shp
tile_013979,Guangdong,row=510;col=883,54142.342,0.206537,203,D:\桌面\dac\512mdata\tile_013979,D:\桌面\dac\512mdata\tile_013979\tile_013979.shp
tile_013980,Guangdong,row=510;col=887,85032.022,0.324371,187,D:\桌面\dac\512mdata\tile_013980,D:\桌面\dac\512mdata\tile_013980\tile_013980.shp
tile_013981,Guangdong,row=510;col=888,60715.438,0.231611,288,D:\桌面\dac\512mdata\tile_013981,D:\桌面\dac\512mdata\tile_013981\tile_013981.shp
tile_013982,Guangdong,row=510;col=889,102823.287,0.392240,498,D:\桌面\dac\512mdata\tile_013982,D:\桌面\dac\512mdata\tile_013982\tile_013982.shp
tile_013983,Guangdong,row=510;col=892,55625.798,0.212196,144,D:\桌面\dac\512mdata\tile_013983,D:\桌面\dac\512mdata\tile_013983\tile_013983.shp
tile_013984,Guangdong,row=510;col=894,56132.388,0.214128,229,D:\桌面\dac\512mdata\tile_013984,D:\桌面\dac\512mdata\tile_013984\tile_013984.shp
tile_013985,Guangdong,row=510;col=901,99962.208,0.381326,324,D:\桌面\dac\512mdata\tile_013985,D:\桌面\dac\512mdata\tile_013985\tile_013985.shp
tile_013986,Guangdong,row=510;col=902,81497.160,0.310887,349,D:\桌面\dac\512mdata\tile_013986,D:\桌面\dac\512mdata\tile_013986\tile_013986.shp
tile_013987,Guangdong,row=510;col=903,77996.056,0.297531,298,D:\桌面\dac\512mdata\tile_013987,D:\桌面\dac\512mdata\tile_013987\tile_013987.shp
tile_013988,Guangdong,row=510;col=904,65054.950,0.248165,399,D:\桌面\dac\512mdata\tile_013988,D:\桌面\dac\512mdata\tile_013988\tile_013988.shp
tile_013989,Guangdong,row=510;col=905,76694.366,0.292566,381,D:\桌面\dac\512mdata\tile_013989,D:\桌面\dac\512mdata\tile_013989\tile_013989.shp
tile_013990,Guangdong,row=510;col=912,101389.979,0.386772,682,D:\桌面\dac\512mdata\tile_013990,D:\桌面\dac\512mdata\tile_013990\tile_013990.shp
tile_013991,Guangdong,row=510;col=913,101692.095,0.387925,740,D:\桌面\dac\512mdata\tile_013991,D:\桌面\dac\512mdata\tile_013991\tile_013991.shp
tile_013992,Guangdong,row=510;col=914,78172.652,0.298205,769,D:\桌面\dac\512mdata\tile_013992,D:\桌面\dac\512mdata\tile_013992\tile_013992.shp
tile_013993,Guangdong,row=510;col=915,70099.601,0.267409,624,D:\桌面\dac\512mdata\tile_013993,D:\桌面\dac\512mdata\tile_013993\tile_013993.shp
tile_013994,Guangdong,row=510;col=917,59415.207,0.226651,241,D:\桌面\dac\512mdata\tile_013994,D:\桌面\dac\512mdata\tile_013994\tile_013994.shp
tile_013995,Guangdong,row=510;col=918,53503.869,0.204101,324,D:\桌面\dac\512mdata\tile_013995,D:\桌面\dac\512mdata\tile_013995\tile_013995.shp
tile_013996,Guangdong,row=510;col=920,69051.699,0.263411,417,D:\桌面\dac\512mdata\tile_013996,D:\桌面\dac\512mdata\tile_013996\tile_013996.shp
tile_013997,Guangdong,row=510;col=921,103335.286,0.394193,707,D:\桌面\dac\512mdata\tile_013997,D:\桌面\dac\512mdata\tile_013997\tile_013997.shp
tile_013998,Guangdong,row=510;col=922,76018.704,0.289988,326,D:\桌面\dac\512mdata\tile_013998,D:\桌面\dac\512mdata\tile_013998\tile_013998.shp
tile_013999,Guangdong,row=510;col=928,90315.895,0.344528,459,D:\桌面\dac\512mdata\tile_013999,D:\桌面\dac\512mdata\tile_013999\tile_013999.shp
tile_014000,Guangdong,row=510;col=929,86532.897,0.330097,793,D:\桌面\dac\512mdata\tile_014000,D:\桌面\dac\512mdata\tile_014000\tile_014000.shp
tile_014001,Guangdong,row=510;col=931,69727.459,0.265989,254,D:\桌面\dac\512mdata\tile_014001,D:\桌面\dac\512mdata\tile_014001\tile_014001.shp
tile_014002,Guangdong,row=510;col=937,52775.932,0.201324,108,D:\桌面\dac\512mdata\tile_014002,D:\桌面\dac\512mdata\tile_014002\tile_014002.shp
tile_014003,Guangdong,row=510;col=941,52458.865,0.200115,357,D:\桌面\dac\512mdata\tile_014003,D:\桌面\dac\512mdata\tile_014003\tile_014003.shp
tile_014004,Guangdong,row=510;col=942,84824.390,0.323579,596,D:\桌面\dac\512mdata\tile_014004,D:\桌面\dac\512mdata\tile_014004\tile_014004.shp
tile_014005,Guangdong,row=510;col=943,67422.497,0.257196,570,D:\桌面\dac\512mdata\tile_014005,D:\桌面\dac\512mdata\tile_014005\tile_014005.shp
tile_014006,Guangdong,row=510;col=944,88764.290,0.338609,542,D:\桌面\dac\512mdata\tile_014006,D:\桌面\dac\512mdata\tile_014006\tile_014006.shp
tile_014007,Guangdong,row=510;col=946,67013.472,0.255636,243,D:\桌面\dac\512mdata\tile_014007,D:\桌面\dac\512mdata\tile_014007\tile_014007.shp
tile_014008,Guangdong,row=510;col=950,60653.781,0.231376,459,D:\桌面\dac\512mdata\tile_014008,D:\桌面\dac\512mdata\tile_014008\tile_014008.shp
tile_014009,Guangdong,row=510;col=969,53344.047,0.203491,62,D:\桌面\dac\512mdata\tile_014009,D:\桌面\dac\512mdata\tile_014009\tile_014009.shp
tile_014010,Guangdong,row=510;col=1186,65051.544,0.248152,461,D:\桌面\dac\512mdata\tile_014010,D:\桌面\dac\512mdata\tile_014010\tile_014010.shp
tile_014011,Guangdong,row=510;col=1187,93559.489,0.356901,693,D:\桌面\dac\512mdata\tile_014011,D:\桌面\dac\512mdata\tile_014011\tile_014011.shp
