site_id,tile,tile_number,split,split_index,site_index,quadrant,tx_x_m,tx_y_m,tx_row_px,tx_col_px,tx_height_m,effective_power_db,azimuth_0_deg,azimuth_1_deg,azimuth_2_deg,azimuth_3_deg,sample_path
tile_001259_site00,tile_001259,1259,train,994,0,radius_000_064m,278.323199447,273.804472077,59.048881981,69.080799862,44.000000,35.517939179,90,125,230,344,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001259_site00.npz
tile_001259_site01,tile_001259,1259,train,994,1,radius_064_128m,345.430873228,321.756920527,47.060769868,85.857718307,44.000000,35.036996946,239,260,270,297,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001259_site01.npz
tile_001259_site02,tile_001259,1259,train,994,2,radius_128_192m,391.049689512,269.933060731,60.016734817,97.262422378,44.000000,44.167261622,62,129,143,340,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001259_site02.npz
tile_001259_site03,tile_001259,1259,train,994,3,radius_192_271m,428.624992993,115.051136813,98.737215797,106.656248248,44.000000,46.536568822,8,121,236,270,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001259_site03.npz
tile_001264_site00,tile_001264,1264,train,995,0,radius_000_064m,230.050479260,268.494183315,60.376454171,57.012619815,26.000000,43.969096893,29,58,259,295,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001264_site00.npz
tile_001264_site01,tile_001264,1264,train,995,1,radius_064_128m,303.050157828,151.293467615,89.676633096,75.262539457,26.000000,51.106180703,22,120,128,243,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001264_site01.npz
tile_001264_site02,tile_001264,1264,train,995,2,radius_128_192m,390.532685191,190.632524950,79.841868763,97.133171298,26.000000,35.848892725,50,117,163,208,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001264_site02.npz
tile_001264_site03,tile_001264,1264,train,995,3,radius_192_271m,417.179499426,113.628490209,99.092877448,103.794874856,26.000000,38.181791227,118,235,342,350,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001264_site03.npz
tile_001265_site00,tile_001265,1265,train,996,0,radius_000_064m,210.789806294,283.990306600,56.502423350,52.197451573,50.000000,49.779921388,104,123,217,338,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001265_site00.npz
tile_001265_site01,tile_001265,1265,train,996,1,radius_064_128m,262.544189716,155.891224937,88.527193766,65.136047429,50.000000,40.555770419,16,31,94,290,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001265_site01.npz
tile_001265_site02,tile_001265,1265,train,996,2,radius_128_192m,426.648539707,243.724509109,66.568872723,106.162134927,50.000000,48.492310443,56,192,272,285,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001265_site02.npz
tile_001265_site03,tile_001265,1265,train,996,3,radius_192_271m,442.861466905,123.092490278,96.726877430,110.215366726,50.000000,48.075577208,77,108,231,253,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001265_site03.npz
tile_001266_site00,tile_001266,1266,train,997,0,radius_000_064m,220.051913656,292.236487561,54.440878110,54.512978414,35.000000,50.941987114,4,51,82,198,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001266_site00.npz
tile_001266_site01,tile_001266,1266,train,997,1,radius_064_128m,355.422817076,281.895459310,57.026135172,88.355704269,35.000000,40.596329549,25,267,296,329,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001266_site01.npz
tile_001266_site02,tile_001266,1266,train,997,2,radius_128_192m,196.303989920,405.311873295,26.172031676,48.575997480,35.000000,36.021011289,77,135,248,249,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001266_site02.npz
tile_001266_site03,tile_001266,1266,train,997,3,radius_192_271m,400.087876680,120.229280364,97.442679909,99.521969170,35.000000,43.857408094,49,58,61,330,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001266_site03.npz
tile_001270_site00,tile_001270,1270,train,998,0,radius_000_064m,206.737674285,242.363698382,66.909075404,51.184418571,59.000000,68.064567342,83,179,200,225,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001270_site00.npz
tile_001270_site01,tile_001270,1270,train,998,1,radius_064_128m,245.946296938,325.857456475,46.035635881,60.986574234,59.000000,65.447902249,237,312,324,333,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001270_site01.npz
tile_001270_site02,tile_001270,1270,train,998,2,radius_128_192m,323.491151284,79.317837332,107.670540667,80.372787821,59.000000,45.669642414,28,140,222,291,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001270_site02.npz
tile_001270_site03,tile_001270,1270,train,998,3,radius_192_271m,430.282480084,161.473435318,87.131641171,107.070620021,59.000000,52.288297690,28,244,306,357,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001270_site03.npz
tile_001271_site00,tile_001271,1271,train,999,0,radius_000_064m,232.559814812,283.505213915,56.623696521,57.639953703,116.000000,62.659841443,191,208,276,320,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001271_site00.npz
tile_001271_site01,tile_001271,1271,train,999,1,radius_064_128m,350.065981015,234.768551924,68.807862019,87.016495254,116.000000,67.023237361,195,198,218,342,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001271_site01.npz
tile_001271_site02,tile_001271,1271,train,999,2,radius_128_192m,352.976854571,123.382359799,96.654410050,87.744213643,116.000000,41.742824795,191,221,309,320,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001271_site02.npz
tile_001271_site03,tile_001271,1271,train,999,3,radius_192_271m,447.549785451,100.330197759,102.417450560,111.387446363,116.000000,63.761215345,33,91,182,228,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001271_site03.npz
tile_001272_site00,tile_001272,1272,train,1000,0,radius_000_064m,222.279164206,241.677543520,67.080614120,55.069791051,116.000000,55.462937036,20,135,205,220,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001272_site00.npz
tile_001272_site01,tile_001272,1272,train,1000,1,radius_064_128m,356.035482342,237.821553077,68.044611731,88.508870586,116.000000,56.477941109,102,226,244,318,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001272_site01.npz
tile_001272_site02,tile_001272,1272,train,1000,2,radius_128_192m,404.254346326,159.775686500,87.556078375,100.563586582,116.000000,56.707522274,21,75,230,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001272_site02.npz
tile_001272_site03,tile_001272,1272,train,1000,3,radius_192_271m,145.214119609,94.670243589,103.832439103,35.803529902,116.000000,37.562553783,93,128,135,224,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001272_site03.npz
tile_001273_site00,tile_001273,1273,train,1001,0,radius_000_064m,281.493108193,242.455915167,66.886021208,69.873277048,47.000000,40.255343056,104,172,267,326,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001273_site00.npz
tile_001273_site01,tile_001273,1273,train,1001,1,radius_064_128m,232.615703759,194.933841111,78.766539722,57.653925940,47.000000,50.170769031,63,285,291,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001273_site01.npz
tile_001273_site02,tile_001273,1273,train,1001,2,radius_128_192m,413.025933740,280.509788494,57.372552877,102.756483435,47.000000,64.912938297,74,125,192,296,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001273_site02.npz
tile_001273_site03,tile_001273,1273,train,1001,3,radius_192_271m,427.520831042,118.931372898,97.767156776,106.380207761,47.000000,37.155457289,118,122,271,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001273_site03.npz
tile_001274_site00,tile_001274,1274,train,1002,0,radius_000_064m,311.119937160,269.887213851,60.028196537,77.279984290,71.000000,45.036885026,12,46,104,288,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001274_site00.npz
tile_001274_site01,tile_001274,1274,train,1002,1,radius_064_128m,197.963886965,305.934699819,51.016325045,48.990971741,71.000000,53.207086012,12,95,191,277,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001274_site01.npz
tile_001274_site02,tile_001274,1274,train,1002,2,radius_128_192m,261.270706523,396.098262784,28.475434304,64.817676631,71.000000,43.032259358,131,230,307,311,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001274_site02.npz
tile_001274_site03,tile_001274,1274,train,1002,3,radius_192_271m,443.042940441,67.022275961,110.744431010,110.260735110,71.000000,65.012459309,188,225,297,339,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001274_site03.npz
tile_001275_site00,tile_001275,1275,train,1003,0,radius_000_064m,209.128482030,213.771682222,74.057079445,51.782120508,116.000000,52.975351911,143,212,273,278,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001275_site00.npz
tile_001275_site01,tile_001275,1275,train,1003,1,radius_064_128m,303.883003850,209.748261446,75.062934639,75.470750963,116.000000,57.881235079,86,147,172,356,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001275_site01.npz
tile_001275_site02,tile_001275,1275,train,1003,2,radius_128_192m,177.911206891,117.179287829,98.205178043,43.977801723,116.000000,52.152865938,8,124,127,307,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001275_site02.npz
tile_001275_site03,tile_001275,1275,train,1003,3,radius_192_271m,383.384412801,440.855476757,17.286130811,95.346103200,116.000000,57.552244643,11,220,254,257,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001275_site03.npz
tile_001276_site00,tile_001276,1276,train,1004,0,radius_000_064m,275.014140438,230.005008699,69.998747825,68.253535109,32.000000,40.003898057,26,47,55,259,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001276_site00.npz
tile_001276_site01,tile_001276,1276,train,1004,1,radius_064_128m,337.548735646,340.106780584,42.473304854,83.887183911,32.000000,60.807755923,30,93,239,298,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001276_site01.npz
tile_001276_site02,tile_001276,1276,train,1004,2,radius_128_192m,88.277877358,278.963003687,57.759249078,21.569469339,32.000000,51.469452485,162,218,227,248,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001276_site02.npz
tile_001276_site03,tile_001276,1276,train,1004,3,radius_192_271m,439.961119256,417.660852819,23.084786795,109.490279814,32.000000,62.611848336,76,133,172,229,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001276_site03.npz
tile_001277_site00,tile_001277,1277,train,1005,0,radius_000_064m,219.992950206,259.726492689,62.568376828,54.498237551,26.000000,58.590074831,172,184,273,332,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001277_site00.npz
tile_001277_site01,tile_001277,1277,train,1005,1,radius_064_128m,162.324852150,302.238555643,51.940361089,40.081213038,26.000000,46.205744598,83,126,170,242,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001277_site01.npz
tile_001277_site02,tile_001277,1277,train,1005,2,radius_128_192m,343.655278305,133.414641634,94.146339591,85.413819576,26.000000,69.592293964,20,101,141,197,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001277_site02.npz
tile_001277_site03,tile_001277,1277,train,1005,3,radius_192_271m,77.449298060,181.112169796,82.221957551,18.862324515,26.000000,42.433550352,21,24,185,302,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001277_site03.npz
tile_001278_site00,tile_001278,1278,train,1006,0,radius_000_064m,254.190884248,266.690179964,60.827455009,63.047721062,47.000000,57.027057341,130,133,317,359,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001278_site00.npz
tile_001278_site01,tile_001278,1278,train,1006,1,radius_064_128m,293.426255691,155.934263676,88.516434081,72.856563923,47.000000,38.183822442,12,46,253,297,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001278_site01.npz
tile_001278_site02,tile_001278,1278,train,1006,2,radius_128_192m,208.293948136,129.882222111,95.029444472,51.573487034,47.000000,35.350385999,52,82,85,128,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001278_site02.npz
tile_001278_site03,tile_001278,1278,train,1006,3,radius_192_271m,441.604121432,323.609238676,46.597690331,109.901030358,47.000000,66.285611722,10,134,277,328,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001278_site03.npz
tile_001279_site00,tile_001279,1279,train,1007,0,radius_000_064m,226.339887444,253.683681821,64.079079545,56.084971861,116.000000,52.045122216,179,180,293,303,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001279_site00.npz
tile_001279_site01,tile_001279,1279,train,1007,1,radius_064_128m,210.501208225,139.943504609,92.514123848,52.125302056,116.000000,67.930549131,12,13,17,276,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001279_site01.npz
tile_001279_site02,tile_001279,1279,train,1007,2,radius_128_192m,300.774608213,76.020758962,108.494810259,74.693652053,116.000000,68.471624030,5,123,179,311,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001279_site02.npz
tile_001279_site03,tile_001279,1279,train,1007,3,radius_192_271m,444.228037113,375.700249871,33.574937532,110.557009278,116.000000,39.345310944,75,126,215,338,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001279_site03.npz
tile_001280_site00,tile_001280,1280,train,1008,0,radius_000_064m,258.865039905,240.337594189,67.415601453,64.216259976,95.000000,60.296390038,24,58,72,176,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001280_site00.npz
tile_001280_site01,tile_001280,1280,train,1008,1,radius_064_128m,318.588392768,172.397582934,84.400604266,79.147098192,95.000000,57.260071987,60,235,246,350,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001280_site01.npz
tile_001280_site02,tile_001280,1280,train,1008,2,radius_128_192m,367.470025167,408.546340668,25.363414833,91.367506292,95.000000,63.657872920,95,113,251,351,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001280_site02.npz
tile_001280_site03,tile_001280,1280,train,1008,3,radius_192_271m,102.863011024,128.761518682,95.309620330,25.215752756,95.000000,58.617877392,10,73,152,290,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001280_site03.npz
tile_001281_site00,tile_001281,1281,train,1009,0,radius_000_064m,266.569291643,304.306294951,51.423426262,66.142322911,95.000000,47.214815960,89,161,204,259,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001281_site00.npz
tile_001281_site01,tile_001281,1281,train,1009,1,radius_064_128m,350.746765302,185.653315461,81.086671135,87.186691325,95.000000,51.990389713,50,77,171,200,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001281_site01.npz
tile_001281_site02,tile_001281,1281,train,1009,2,radius_128_192m,107.833477738,206.814399094,75.796400227,26.458369434,95.000000,59.623071129,0,41,54,165,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001281_site02.npz
tile_001281_site03,tile_001281,1281,train,1009,3,radius_192_271m,71.624918755,127.883837726,95.529040568,17.406229689,95.000000,55.966158751,28,191,234,298,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001281_site03.npz
tile_001286_site00,tile_001286,1286,train,1010,0,radius_000_064m,230.695560348,303.122191377,51.719452156,57.173890087,116.000000,62.190776418,108,221,262,281,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001286_site00.npz
tile_001286_site01,tile_001286,1286,train,1010,1,radius_064_128m,211.628411862,369.388574226,35.152856443,52.407102965,116.000000,59.787012690,101,123,303,322,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001286_site01.npz
tile_001286_site02,tile_001286,1286,train,1010,2,radius_128_192m,239.325440034,105.333639175,101.166590206,59.331360009,116.000000,63.877560011,39,40,69,149,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001286_site02.npz
tile_001286_site03,tile_001286,1286,train,1010,3,radius_192_271m,109.078596001,117.940667055,98.014833236,26.769649000,116.000000,52.392087219,82,242,269,328,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001286_site03.npz
tile_001287_site00,tile_001287,1287,train,1011,0,radius_000_064m,300.261106706,218.799563646,72.800109089,74.565276677,47.000000,57.302188544,13,49,66,256,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001287_site00.npz
tile_001287_site01,tile_001287,1287,train,1011,1,radius_064_128m,168.226242411,239.868652867,67.532836783,41.556560603,47.000000,57.406047053,84,150,286,315,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001287_site01.npz
tile_001287_site02,tile_001287,1287,train,1011,2,radius_128_192m,68.435519613,278.737957633,57.815510592,16.608879903,47.000000,39.702740093,119,122,262,276,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001287_site02.npz
tile_001287_site03,tile_001287,1287,train,1011,3,radius_192_271m,119.180599847,73.623120019,109.094219995,29.295149962,47.000000,47.084394185,9,51,281,291,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001287_site03.npz
tile_001288_site00,tile_001288,1288,train,1012,0,radius_000_064m,303.378025891,266.903128396,60.774217901,75.344506473,89.000000,64.429388025,41,130,170,320,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001288_site00.npz
tile_001288_site01,tile_001288,1288,train,1012,1,radius_064_128m,269.628432470,191.346099073,79.663475232,66.907108118,89.000000,44.683948055,170,275,276,289,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001288_site01.npz
tile_001288_site02,tile_001288,1288,train,1012,2,radius_128_192m,335.735677510,101.855302000,102.036174500,83.433919378,89.000000,59.048507436,2,44,186,358,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001288_site02.npz
tile_001288_site03,tile_001288,1288,train,1012,3,radius_192_271m,74.097767853,354.649899700,38.837525075,18.024441963,89.000000,47.397210768,28,165,171,194,D:\桌面\dac\bs_inversion_scale4_v1\samples\train\tile_001288_site03.npz
