tile,split,block_x,block_y,center_x,center_y,source_dir
tile_015167,train,97,1230,199936.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015167
tile_015168,train,97,1230,200448.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015168
tile_015169,train,98,1230,200960.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015169
tile_015170,train,98,1230,201472.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015170
tile_015171,train,98,1230,201984.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015171
tile_015172,train,98,1230,202496.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015172
tile_015173,train,99,1230,203520.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015173
tile_015174,test,100,1230,205056.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015174
tile_015175,test,100,1230,205568.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015175
tile_015176,val,107,1230,219904.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015176
tile_015177,train,108,1230,221440.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015177
tile_015178,train,108,1230,221952.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015178
tile_015179,train,108,1230,222464.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015179
tile_015180,train,108,1230,222976.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015180
tile_015181,test,109,1230,223488.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015181
tile_015182,test,109,1230,224000.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015182
tile_015183,test,109,1230,224512.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015183
tile_015184,test,109,1230,225024.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015184
tile_015185,train,111,1230,227584.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015185
tile_015186,train,111,1230,229205.169,2520832.000,D:\桌面\dac\prepared_4m\tile_015186
tile_015187,train,112,1230,229632.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015187
tile_015188,train,112,1230,230144.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015188
tile_015189,train,112,1230,230656.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015189
tile_015190,train,112,1230,231168.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015190
tile_015191,train,113,1230,231680.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015191
tile_015192,train,116,1230,238848.000,2520833.986,D:\桌面\dac\prepared_4m\tile_015192
tile_015193,train,116,1230,239360.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015193
tile_015194,train,118,1230,241920.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015194
tile_015195,train,138,1230,282880.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015195
tile_015196,train,140,1230,288512.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015196
tile_015197,train,141,1230,289024.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015197
tile_015198,train,184,1230,377600.000,2520832.000,D:\桌面\dac\prepared_4m\tile_015198
tile_015199,train,-16,1231,-32000.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015199
tile_015200,train,40,1231,82176.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015200
tile_015201,train,40,1231,82688.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015201
tile_015202,train,40,1231,83200.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015202
tile_015203,train,40,1231,83712.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015203
tile_015204,train,41,1231,84736.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015204
tile_015205,train,41,1231,85248.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015205
tile_015206,train,42,1231,86784.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015206
tile_015207,train,42,1231,87296.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015207
tile_015208,train,42,1231,87808.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015208
tile_015209,val,48,1231,99072.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015209
tile_015210,val,53,1231,109824.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015210
tile_015211,train,55,1231,114432.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015211
tile_015212,val,56,1231,114944.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015212
tile_015213,val,56,1231,115456.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015213
tile_015214,val,56,1231,115968.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015214
tile_015215,val,56,1231,116480.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015215
tile_015216,train,57,1231,116992.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015216
tile_015217,train,57,1231,117504.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015217
tile_015218,train,57,1231,118528.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015218
tile_015219,train,58,1231,120576.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015219
tile_015220,test,59,1231,121122.949,2521344.000,D:\桌面\dac\prepared_4m\tile_015220
tile_015221,test,59,1231,121600.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015221
tile_015222,test,59,1231,122112.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015222
tile_015223,train,60,1231,123136.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015223
tile_015224,train,60,1231,123648.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015224
tile_015225,train,60,1231,124160.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015225
tile_015226,train,60,1231,124672.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015226
tile_015227,train,61,1231,125696.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015227
tile_015228,train,61,1231,126208.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015228
tile_015229,train,61,1231,126720.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015229
tile_015230,train,62,1231,127232.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015230
tile_015231,train,81,1231,166144.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015231
tile_015232,test,82,1231,168192.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015232
tile_015233,test,82,1231,168704.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015233
tile_015234,test,82,1231,169216.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015234
tile_015235,test,82,1231,169728.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015235
tile_015236,train,85,1231,174354.975,2521344.000,D:\桌面\dac\prepared_4m\tile_015236
tile_015237,train,85,1231,174848.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015237
tile_015238,train,85,1231,175360.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015238
tile_015239,train,86,1231,177920.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015239
tile_015240,train,88,1231,180992.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015240
tile_015241,train,88,1231,181504.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015241
tile_015242,train,88,1231,182016.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015242
tile_015243,train,89,1231,182528.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015243
tile_015244,val,90,1231,185088.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015244
tile_015245,val,90,1231,186112.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015245
tile_015246,train,95,1231,194816.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015246
tile_015247,train,95,1231,195328.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015247
tile_015248,train,96,1231,197376.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015248
tile_015249,train,96,1231,197888.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015249
tile_015250,train,96,1231,198400.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015250
tile_015251,train,97,1231,198912.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015251
tile_015252,train,97,1231,199424.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015252
tile_015253,train,97,1231,199936.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015253
tile_015254,train,97,1231,200448.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015254
tile_015255,train,98,1231,200960.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015255
tile_015256,train,99,1231,203008.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015256
tile_015257,train,99,1231,204032.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015257
tile_015258,train,99,1231,204544.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015258
tile_015259,val,100,1231,205568.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015259
tile_015260,val,108,1231,221440.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015260
tile_015261,val,108,1231,221952.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015261
tile_015262,val,108,1231,222976.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015262
tile_015263,test,109,1231,223488.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015263
tile_015264,test,109,1231,224000.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015264
tile_015265,test,109,1231,224512.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015265
tile_015266,train,112,1231,230144.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015266
tile_015267,train,112,1231,230656.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015267
tile_015268,train,112,1231,231168.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015268
tile_015269,train,115,1231,237312.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015269
tile_015270,train,116,1231,237824.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015270
tile_015271,train,116,1231,238848.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015271
tile_015272,train,116,1231,239360.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015272
tile_015273,train,117,1231,239872.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015273
tile_015274,train,117,1231,240384.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015274
tile_015275,train,136,1231,278784.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015275
tile_015276,train,140,1231,288512.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015276
tile_015277,train,164,1231,336640.000,2521344.000,D:\桌面\dac\prepared_4m\tile_015277
tile_015278,train,186,1231,382720.610,2521456.607,D:\桌面\dac\prepared_4m\tile_015278
tile_015279,train,-6,1231,-11520.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015279
tile_015280,train,40,1231,82688.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015280
tile_015281,train,40,1231,83200.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015281
tile_015282,train,40,1231,83712.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015282
tile_015283,train,41,1231,84224.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015283
tile_015284,train,42,1231,86272.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015284
tile_015285,train,42,1231,86784.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015285
tile_015286,train,42,1231,87296.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015286
tile_015287,val,43,1231,89344.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015287
tile_015288,val,51,1231,105728.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015288
tile_015289,val,53,1231,109824.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015289
tile_015290,train,54,1231,112384.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015290
tile_015291,train,55,1231,112896.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015291
tile_015292,train,55,1231,113408.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015292
tile_015293,train,55,1231,113920.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015293
tile_015294,train,55,1231,114432.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015294
tile_015295,val,56,1231,114944.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015295
tile_015296,val,56,1231,115456.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015296
tile_015297,val,56,1231,115968.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015297
tile_015298,train,57,1231,117504.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015298
tile_015299,train,57,1231,118016.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015299
tile_015300,train,57,1231,118528.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015300
tile_015301,test,59,1231,121088.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015301
tile_015302,test,59,1231,121600.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015302
tile_015303,test,59,1231,122112.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015303
tile_015304,test,59,1231,122624.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015304
tile_015305,train,60,1231,123136.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015305
tile_015306,train,60,1231,123648.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015306
tile_015307,train,60,1231,124672.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015307
tile_015308,train,61,1231,125184.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015308
tile_015309,val,78,1231,161024.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015309
tile_015310,train,81,1231,166144.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015310
tile_015311,test,82,1231,168704.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015311
tile_015312,train,85,1231,174336.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015312
tile_015313,train,85,1231,174848.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015313
tile_015314,train,85,1231,175360.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015314
tile_015315,train,86,1231,177952.689,2521856.000,D:\桌面\dac\prepared_4m\tile_015315
tile_015316,test,87,1231,178432.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015316
tile_015317,test,87,1231,178944.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015317
tile_015318,test,87,1231,179968.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015318
tile_015319,train,88,1231,180480.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015319
tile_015320,train,88,1231,180992.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015320
tile_015321,train,88,1231,182016.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015321
tile_015322,train,89,1231,183040.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015322
tile_015323,train,95,1231,194836.003,2521856.000,D:\桌面\dac\prepared_4m\tile_015323
tile_015324,train,95,1231,195328.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015324
tile_015325,train,95,1231,196352.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015325
tile_015326,train,96,1231,196864.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015326
tile_015327,train,96,1231,197376.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015327
tile_015328,train,96,1231,197888.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015328
tile_015329,train,96,1231,198400.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015329
tile_015330,train,97,1231,199936.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015330
tile_015331,train,97,1231,200448.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015331
tile_015332,train,98,1231,200960.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015332
tile_015333,train,98,1231,201472.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015333
tile_015334,train,99,1231,203008.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015334
tile_015335,train,99,1231,203520.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015335
tile_015336,val,100,1231,206080.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015336
tile_015337,val,100,1231,206592.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015337
tile_015338,val,108,1231,221952.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015338
tile_015339,val,108,1231,222464.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015339
tile_015340,test,109,1231,223488.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015340
tile_015341,test,109,1231,224000.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015341
tile_015342,train,113,1231,231680.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015342
tile_015343,train,113,1231,232192.000,2521864.828,D:\桌面\dac\prepared_4m\tile_015343
tile_015344,train,115,1231,237312.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015344
tile_015345,train,116,1231,237824.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015345
tile_015346,train,116,1231,238336.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015346
tile_015347,train,116,1231,238848.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015347
tile_015348,train,116,1231,239360.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015348
tile_015349,train,117,1231,239872.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015349
tile_015350,train,117,1231,240384.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015350
tile_015351,train,140,1231,288000.000,2521856.000,D:\桌面\dac\prepared_4m\tile_015351
tile_015352,val,-40,1231,-81152.000,2522372.057,D:\桌面\dac\prepared_4m\tile_015352
tile_015353,train,-6,1231,-11008.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015353
tile_015354,train,4,1231,9984.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015354
tile_015355,train,40,1231,83200.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015355
tile_015356,train,40,1231,83712.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015356
tile_015357,train,41,1231,84224.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015357
tile_015358,train,41,1231,85760.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015358
tile_015359,train,42,1231,86272.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015359
tile_015360,val,43,1231,88832.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015360
tile_015361,train,50,1231,103168.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015361
tile_015362,val,51,1231,105237.298,2522368.000,D:\桌面\dac\prepared_4m\tile_015362
tile_015363,val,53,1231,108832.061,2522383.485,D:\桌面\dac\prepared_4m\tile_015363
tile_015364,val,53,1231,109312.000,2522398.765,D:\桌面\dac\prepared_4m\tile_015364
tile_015365,train,55,1231,112896.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015365
tile_015366,train,55,1231,113408.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015366
tile_015367,train,55,1231,113920.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015367
tile_015368,train,55,1231,114432.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015368
tile_015369,val,56,1231,114944.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015369
tile_015370,val,56,1231,116480.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015370
tile_015371,train,57,1231,116992.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015371
tile_015372,train,57,1231,117504.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015372
tile_015373,train,57,1231,118016.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015373
tile_015374,train,57,1231,118528.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015374
tile_015375,train,58,1231,119040.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015375
tile_015376,train,58,1231,119552.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015376
tile_015377,train,58,1231,120064.000,2522402.104,D:\桌面\dac\prepared_4m\tile_015377
tile_015378,test,59,1231,121600.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015378
tile_015379,test,59,1231,122112.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015379
tile_015380,train,60,1231,123648.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015380
tile_015381,train,60,1231,124160.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015381
tile_015382,train,60,1231,124672.000,2522368.000,D:\桌面\dac\prepared_4m\tile_015382
