tile,split,status,valid_gain_pixels,seconds,error
tile_014644,train,ok,10445,0.009,
tile_014645,train,ok,11016,0.009,
tile_014646,train,ok,10127,0.01,
tile_014647,train,ok,10842,0.009,
tile_014648,train,ok,9248,0.01,
tile_014649,train,ok,9178,0.01,
tile_014650,train,ok,8006,0.01,
tile_014651,train,ok,11122,0.009,
tile_014652,train,ok,11476,0.009,
tile_014653,train,ok,13024,0.009,
tile_014654,train,ok,12400,0.007,
tile_014655,train,ok,11559,0.007,
tile_014656,train,ok,11074,0.009,
tile_014657,train,ok,12425,0.01,
tile_014658,train,ok,12588,0.009,
tile_014659,train,ok,10721,0.008,
tile_014660,train,ok,11111,0.007,
tile_014661,train,ok,12887,0.008,
tile_014662,train,ok,10398,0.008,
tile_014663,val,ok,9719,0.009,
tile_014664,val,ok,11836,0.009,
tile_014665,val,ok,12656,0.008,
tile_014666,train,ok,10685,0.008,
tile_014667,train,ok,11332,0.009,
tile_014668,train,ok,9745,0.007,
tile_014669,train,ok,8682,0.007,
tile_014670,test,ok,12698,0.007,
tile_014671,train,ok,11413,0.008,
tile_014672,train,ok,10709,0.007,
tile_014673,train,ok,12594,0.007,
tile_014674,test,ok,11323,0.007,
tile_014675,test,ok,11267,0.007,
tile_014676,test,ok,12926,0.007,
tile_014677,train,ok,12588,0.006,
tile_014678,train,ok,10738,0.007,
tile_014679,train,ok,12887,0.006,
tile_014680,train,ok,11783,0.008,
tile_014681,train,ok,11736,0.007,
tile_014682,train,ok,9874,0.009,
tile_014683,train,ok,12676,0.009,
tile_014684,train,ok,10614,0.007,
tile_014685,train,ok,10885,0.008,
tile_014686,train,ok,11548,0.006,
tile_014687,train,ok,11829,0.008,
tile_014688,train,ok,12906,0.007,
tile_014689,train,ok,12185,0.006,
tile_014690,train,ok,12505,0.008,
tile_014691,train,ok,12485,0.01,
tile_014692,train,ok,11654,0.011,
tile_014693,train,ok,10802,0.01,
tile_014694,train,ok,12738,0.01,
tile_014695,train,ok,12164,0.009,
tile_014696,train,ok,10925,0.008,
tile_014697,train,ok,10876,0.008,
tile_014698,train,ok,11459,0.008,
tile_014699,train,ok,10349,0.009,
tile_014700,train,ok,10198,0.007,
tile_014701,train,ok,10488,0.007,
tile_014702,train,ok,11471,0.007,
tile_014703,train,ok,13048,0.007,
tile_014704,train,ok,11115,0.008,
tile_014705,train,ok,11805,0.008,
tile_014706,train,ok,12438,0.007,
tile_014707,train,ok,12052,0.008,
tile_014708,train,ok,11669,0.008,
tile_014709,train,ok,12528,0.007,
tile_014710,train,ok,10296,0.008,
tile_014711,train,ok,11640,0.009,
tile_014712,train,ok,12641,0.007,
tile_014713,train,ok,13075,0.007,
tile_014714,train,ok,13115,0.008,
tile_014715,val,ok,13017,0.007,
tile_014716,val,ok,10357,0.007,
tile_014717,val,ok,10712,0.007,
tile_014718,train,ok,13092,0.006,
tile_014719,val,ok,12542,0.006,
tile_014720,train,ok,11721,0.006,
tile_014721,test,ok,11450,0.006,
tile_014722,train,ok,12116,0.006,
tile_014723,test,ok,12574,0.006,
tile_014724,train,ok,8950,0.006,
tile_014725,train,ok,9330,0.006,
tile_014726,train,ok,11187,0.006,
tile_014727,train,ok,12390,0.006,
tile_014728,val,ok,12723,0.006,
tile_014729,train,ok,12522,0.006,
tile_014730,train,ok,8588,0.007,
tile_014731,train,ok,8812,0.009,
tile_014732,train,ok,8701,0.01,
tile_014733,train,ok,10854,0.01,
tile_014734,train,ok,10851,0.011,
tile_014735,train,ok,11216,0.012,
tile_014736,train,ok,9594,0.013,
tile_014737,train,ok,6966,0.012,
tile_014738,train,ok,9782,0.013,
tile_014739,train,ok,12527,0.011,
tile_014740,train,ok,9957,0.012,
tile_014741,train,ok,12912,0.012,
tile_014742,train,ok,12938,0.014,
tile_014743,train,ok,12026,0.021,
tile_014744,train,ok,11638,0.018,
tile_014745,train,ok,11727,0.014,
tile_014746,train,ok,12700,0.012,
tile_014747,train,ok,8208,0.015,
tile_014748,train,ok,11085,0.018,
tile_014749,train,ok,12703,0.016,
tile_014750,val,ok,10914,0.017,
tile_014751,val,ok,11572,0.011,
tile_014752,val,ok,10964,0.009,
tile_014753,val,ok,11785,0.008,
tile_014754,train,ok,10947,0.009,
tile_014755,test,ok,12412,0.007,
tile_014756,train,ok,12085,0.007,
tile_014757,train,ok,12918,0.007,
tile_014758,test,ok,11058,0.009,
tile_014759,test,ok,11029,0.009,
tile_014760,train,ok,12875,0.007,
tile_014761,train,ok,10467,0.008,
tile_014762,train,ok,11629,0.008,
tile_014763,train,ok,12883,0.009,
tile_014764,train,ok,13051,0.009,
tile_014765,train,ok,12917,0.008,
tile_014766,train,ok,11610,0.009,
tile_014767,train,ok,11274,0.007,
tile_014768,train,ok,12546,0.008,
tile_014769,train,ok,10422,0.008,
tile_014770,train,ok,9669,0.008,
tile_014771,train,ok,11657,0.007,
tile_014772,train,ok,10710,0.008,
tile_014773,train,ok,10998,0.009,
tile_014774,train,ok,11530,0.008,
tile_014775,train,ok,12311,0.008,
tile_014776,train,ok,10727,0.008,
tile_014777,train,ok,11198,0.007,
tile_014778,train,ok,10767,0.008,
tile_014779,train,ok,11739,0.006,
tile_014780,train,ok,11397,0.008,
tile_014781,train,ok,10964,0.009,
tile_014782,train,ok,9912,0.007,
tile_014783,train,ok,12578,0.006,
tile_014784,train,ok,10667,0.007,
tile_014785,train,ok,10976,0.007,
tile_014786,train,ok,12948,0.008,
tile_014787,train,ok,12333,0.009,
tile_014788,train,ok,12108,0.007,
tile_014789,train,ok,12814,0.008,
tile_014790,train,ok,11617,0.008,
tile_014791,train,ok,13071,0.007,
tile_014792,test,ok,12862,0.008,
tile_014793,train,ok,11444,0.007,
tile_014794,train,ok,13045,0.008,
tile_014795,val,ok,10508,0.007,
tile_014796,val,ok,10321,0.009,
tile_014797,val,ok,11406,0.008,
tile_014798,val,ok,12284,0.007,
tile_014799,val,ok,11725,0.007,
tile_014800,val,ok,9431,0.008,
tile_014801,train,ok,11584,0.008,
tile_014802,train,ok,12347,0.007,
tile_014803,test,ok,12725,0.008,
tile_014804,test,ok,10535,0.006,
tile_014805,train,ok,12930,0.008,
tile_014806,train,ok,11597,0.008,
tile_014807,train,ok,11678,0.007,
tile_014808,train,ok,11592,0.007,
tile_014809,test,ok,12255,0.007,
tile_014810,test,ok,11405,0.008,
tile_014811,train,ok,12420,0.007,
tile_014812,train,ok,11766,0.006,
tile_014813,train,ok,11210,0.007,
tile_014814,train,ok,11617,0.007,
tile_014815,val,ok,12201,0.006,
tile_014816,val,ok,11995,0.007,
tile_014817,train,ok,11872,0.007,
tile_014818,train,ok,11090,0.006,
tile_014819,train,ok,10977,0.006,
tile_014820,train,ok,10110,0.007,
tile_014821,train,ok,8560,0.006,
tile_014822,train,ok,9892,0.006,
tile_014823,train,ok,12842,0.005,
tile_014824,train,ok,12195,0.006,
tile_014825,train,ok,8494,0.006,
tile_014826,train,ok,8909,0.007,
tile_014827,train,ok,12518,0.007,
tile_014828,train,ok,11743,0.008,
tile_014829,train,ok,13056,0.006,
tile_014830,train,ok,12212,0.007,
tile_014831,train,ok,12347,0.007,
tile_014832,train,ok,12557,0.005,
tile_014833,train,ok,10415,0.008,
tile_014834,train,ok,8639,0.006,
tile_014835,train,ok,10687,0.007,
tile_014836,train,ok,11165,0.006,
tile_014837,val,ok,12995,0.006,
tile_014838,val,ok,12212,0.006,
tile_014839,val,ok,12860,0.008,
tile_014840,train,ok,12092,0.007,
tile_014841,train,ok,12671,0.006,
tile_014842,test,ok,10136,0.008,
tile_014843,test,ok,11410,0.007,
tile_014844,test,ok,10867,0.007,
tile_014845,train,ok,13107,0.007,
tile_014846,train,ok,12584,0.007,
tile_014847,train,ok,11420,0.006,
tile_014848,train,ok,12238,0.007,
tile_014849,train,ok,12766,0.006,
tile_014850,train,ok,12691,0.008,
tile_014851,train,ok,11203,0.006,
tile_014852,train,ok,11401,0.007,
tile_014853,train,ok,13014,0.006,
tile_014854,train,ok,10539,0.006,
tile_014855,train,ok,12316,0.006,
tile_014856,train,ok,10489,0.006,
tile_014857,train,ok,12640,0.006,
tile_014858,train,ok,11772,0.005,
tile_014859,train,ok,10700,0.005,
tile_014860,train,ok,10932,0.006,
tile_014861,train,ok,10959,0.006,
tile_014862,train,ok,10200,0.006,
tile_014863,train,ok,9993,0.006,
tile_014864,train,ok,11977,0.006,
tile_014865,train,ok,12395,0.006,
tile_014866,train,ok,11351,0.006,
tile_014867,train,ok,12887,0.006,
tile_014868,train,ok,11521,0.006,
tile_014869,train,ok,12712,0.006,
tile_014870,train,ok,12579,0.007,
tile_014871,train,ok,13046,0.007,
tile_014872,train,ok,13094,0.006,
tile_014873,train,ok,12903,0.006,
tile_014874,train,ok,12063,0.006,
tile_014875,val,ok,10501,0.006,
tile_014876,val,ok,9764,0.005,
tile_014877,train,ok,11477,0.006,
tile_014878,train,ok,11411,0.005,
tile_014879,train,ok,13039,0.005,
tile_014880,train,ok,11332,0.006,
tile_014881,val,ok,10255,0.006,
tile_014882,val,ok,12514,0.006,
tile_014883,val,ok,12847,0.006,
tile_014884,val,ok,13129,0.006,
tile_014885,train,ok,13041,0.006,
tile_014886,train,ok,11582,0.005,
tile_014887,train,ok,10735,0.006,
tile_014888,train,ok,12476,0.006,
tile_014889,train,ok,12662,0.006,
tile_014890,test,ok,10907,0.007,
tile_014891,test,ok,9131,0.007,
tile_014892,test,ok,11676,0.007,
tile_014893,train,ok,12980,0.007,
tile_014894,train,ok,10453,0.006,
tile_014895,val,ok,11830,0.006,
tile_014896,train,ok,11302,0.006,
tile_014897,train,ok,11967,0.006,
tile_014898,train,ok,10818,0.006,
tile_014899,train,ok,11677,0.006,
tile_014900,train,ok,10466,0.006,
tile_014901,train,ok,12350,0.005,
tile_014902,train,ok,10310,0.006,
tile_014903,train,ok,12954,0.005,
tile_014904,train,ok,12939,0.006,
tile_014905,train,ok,10074,0.006,
tile_014906,train,ok,9509,0.006,
tile_014907,train,ok,12200,0.006,
tile_014908,train,ok,11425,0.006,
tile_014909,train,ok,11625,0.006,
tile_014910,train,ok,9624,0.006,
tile_014911,train,ok,11562,0.005,
tile_014912,train,ok,12050,0.006,
tile_014913,test,ok,12716,0.006,
tile_014914,train,ok,8987,0.006,
tile_014915,train,ok,11409,0.006,
tile_014916,test,ok,12129,0.006,
tile_014917,train,ok,13096,0.006,
tile_014918,train,ok,12710,0.006,
tile_014919,train,ok,12918,0.006,
tile_014920,train,ok,11471,0.008,
tile_014921,train,ok,11605,0.008,
tile_014922,train,ok,9037,0.009,
tile_014923,train,ok,10490,0.008,
tile_014924,train,ok,12734,0.007,
tile_014925,val,ok,12835,0.007,
tile_014926,train,ok,12300,0.007,
tile_014927,train,ok,9772,0.007,
tile_014928,test,ok,13077,0.006,
tile_014929,test,ok,12123,0.007,
tile_014930,train,ok,13006,0.008,
tile_014931,train,ok,11540,0.007,
tile_014932,train,ok,12399,0.007,
tile_014933,train,ok,12807,0.007,
tile_014934,train,ok,12942,0.007,
tile_014935,train,ok,12816,0.006,
tile_014936,train,ok,13057,0.007,
tile_014937,train,ok,13040,0.006,
tile_014938,test,ok,11284,0.007,
tile_014939,test,ok,12288,0.007,
tile_014940,train,ok,12980,0.006,
tile_014941,train,ok,11198,0.007,
tile_014942,train,ok,13000,0.008,
tile_014943,train,ok,12400,0.006,
tile_014944,train,ok,11153,0.007,
tile_014945,train,ok,10246,0.006,
tile_014946,train,ok,11503,0.007,
tile_014947,train,ok,12921,0.009,
tile_014948,train,ok,12407,0.008,
tile_014949,val,ok,12741,0.007,
tile_014950,val,ok,12060,0.008,
tile_014951,val,ok,12395,0.008,
tile_014952,train,ok,12245,0.008,
tile_014953,train,ok,12562,0.008,
tile_014954,train,ok,11019,0.007,
tile_014955,train,ok,10275,0.008,
tile_014956,train,ok,12985,0.007,
tile_014957,train,ok,11497,0.008,
tile_014958,train,ok,11819,0.009,
tile_014959,test,ok,12264,0.007,
tile_014960,train,ok,12724,0.006,
tile_014961,val,ok,12274,0.008,
tile_014962,val,ok,12696,0.007,
tile_014963,train,ok,12942,0.007,
tile_014964,train,ok,11717,0.007,
tile_014965,train,ok,12966,0.009,
tile_014966,train,ok,13086,0.007,
tile_014967,train,ok,12365,0.006,
tile_014968,train,ok,12221,0.007,
tile_014969,train,ok,11611,0.006,
tile_014970,train,ok,13013,0.007,
tile_014971,train,ok,11041,0.007,
tile_014972,test,ok,11799,0.009,
tile_014973,test,ok,12859,0.008,
tile_014974,train,ok,11573,0.008,
tile_014975,train,ok,9562,0.007,
tile_014976,train,ok,10723,0.007,
tile_014977,train,ok,9748,0.007,
tile_014978,train,ok,12807,0.006,
tile_014979,train,ok,12914,0.006,
tile_014980,train,ok,13112,0.006,
tile_014981,train,ok,11582,0.006,
tile_014982,test,ok,12540,0.006,
tile_014983,train,ok,11977,0.006,
tile_014984,train,ok,11462,0.006,
tile_014985,train,ok,10480,0.006,
tile_014986,train,ok,10406,0.006,
tile_014987,train,ok,10213,0.007,
tile_014988,train,ok,12752,0.007,
tile_014989,train,ok,11873,0.006,
tile_014990,train,ok,11551,0.006,
tile_014991,test,ok,12651,0.006,
tile_014992,test,ok,11958,0.006,
tile_014993,test,ok,11033,0.006,
tile_014994,test,ok,10749,0.006,
tile_014995,train,ok,11099,0.007,
tile_014996,train,ok,12587,0.008,
tile_014997,train,ok,12457,0.009,
tile_014998,val,ok,11960,0.01,
tile_014999,train,ok,12783,0.009,
tile_015000,train,ok,12922,0.008,
tile_015001,train,ok,10678,0.009,
tile_015002,train,ok,10041,0.008,
tile_015003,test,ok,12573,0.008,
tile_015004,test,ok,12286,0.008,
tile_015005,test,ok,10168,0.009,
tile_015006,test,ok,13055,0.01,
tile_015007,train,ok,12926,0.009,
tile_015008,train,ok,12286,0.009,
tile_015009,train,ok,11049,0.009,
tile_015010,train,ok,10794,0.009,
tile_015011,train,ok,12671,0.009,
tile_015012,train,ok,12219,0.008,
tile_015013,train,ok,13012,0.009,
tile_015014,test,ok,11653,0.008,
tile_015015,train,ok,12272,0.009,
tile_015016,train,ok,12008,0.009,
tile_015017,train,ok,11578,0.01,
tile_015018,train,ok,12137,0.01,
tile_015019,val,ok,11167,0.01,
tile_015020,train,ok,11071,0.009,
tile_015021,val,ok,13094,0.009,
tile_015022,train,ok,10833,0.01,
tile_015023,train,ok,12790,0.009,
tile_015024,train,ok,12159,0.009,
tile_015025,train,ok,12776,0.008,
tile_015026,train,ok,11590,0.008,
tile_015027,train,ok,12040,0.007,
tile_015028,train,ok,12445,0.008,
tile_015029,train,ok,11143,0.006,
tile_015030,train,ok,12146,0.006,
tile_015031,test,ok,12115,0.007,
tile_015032,test,ok,11869,0.006,
tile_015033,test,ok,11939,0.006,
tile_015034,test,ok,12932,0.006,
tile_015035,train,ok,12315,0.006,
tile_015036,train,ok,11582,0.005,
tile_015037,train,ok,8722,0.006,
tile_015038,train,ok,12390,0.006,
tile_015039,train,ok,11916,0.006,
tile_015040,train,ok,11103,0.007,
tile_015041,train,ok,9587,0.006,
tile_015042,train,ok,10417,0.006,
tile_015043,train,ok,12346,0.007,
tile_015044,val,ok,12342,0.006,
tile_015045,val,ok,11545,0.006,
tile_015046,val,ok,11772,0.006,
tile_015047,val,ok,12651,0.005,
tile_015048,train,ok,10850,0.006,
tile_015049,train,ok,11161,0.006,
tile_015050,train,ok,11505,0.006,
tile_015051,train,ok,11995,0.006,
tile_015052,train,ok,11578,0.005,
tile_015053,train,ok,12146,0.006,
tile_015054,train,ok,11865,0.006,
tile_015055,train,ok,10538,0.006,
tile_015056,train,ok,12243,0.006,
tile_015057,train,ok,11365,0.007,
tile_015058,train,ok,11916,0.007,
tile_015059,train,ok,11765,0.006,
tile_015060,train,ok,11587,0.006,
tile_015061,test,ok,10087,0.006,
tile_015062,train,ok,11557,0.006,
tile_015063,train,ok,12944,0.007,
tile_015064,train,ok,11330,0.007,
tile_015065,train,ok,10749,0.006,
tile_015066,train,ok,11195,0.007,
tile_015067,train,ok,11152,0.006,
tile_015068,test,ok,12074,0.006,
tile_015069,train,ok,12720,0.007,
tile_015070,train,ok,12546,0.007,
tile_015071,train,ok,11838,0.008,
tile_015072,train,ok,9691,0.008,
tile_015073,train,ok,9160,0.01,
tile_015074,train,ok,12407,0.011,
tile_015075,train,ok,9680,0.012,
tile_015076,train,ok,10420,0.01,
tile_015077,train,ok,10551,0.008,
tile_015078,train,ok,11542,0.009,
tile_015079,train,ok,12499,0.009,
tile_015080,train,ok,11365,0.009,
tile_015081,train,ok,11280,0.012,
tile_015082,test,ok,11911,0.01,
tile_015083,train,ok,11857,0.01,
tile_015084,train,ok,11399,0.008,
tile_015085,val,ok,11748,0.007,
tile_015086,val,ok,11663,0.007,
tile_015087,train,ok,12281,0.007,
tile_015088,train,ok,12550,0.009,
tile_015089,train,ok,10869,0.008,
tile_015090,test,ok,11646,0.007,
tile_015091,test,ok,10888,0.072,
tile_015092,test,ok,10398,0.071,
tile_015093,test,ok,12314,0.066,
tile_015094,train,ok,10024,0.065,
tile_015095,train,ok,12699,0.006,
tile_015096,train,ok,11913,0.007,
tile_015097,train,ok,13086,0.007,
tile_015098,train,ok,11895,0.007,
tile_015099,train,ok,11179,0.006,
tile_015100,train,ok,12552,0.006,
tile_015101,train,ok,12378,0.006,
tile_015102,test,ok,10984,0.006,
tile_015103,test,ok,12774,0.007,
tile_015104,train,ok,11384,0.007,
tile_015105,train,ok,13119,0.007,
tile_015106,train,ok,11892,0.007,
tile_015107,train,ok,13090,0.007,
tile_015108,train,ok,12631,0.006,
tile_015109,train,ok,11256,0.006,
tile_015110,train,ok,12120,0.006,
tile_015111,train,ok,12662,0.006,
tile_015112,val,ok,13027,0.006,
tile_015113,val,ok,12969,0.008,
tile_015114,val,ok,12672,0.007,
tile_015115,train,ok,10777,0.007,
tile_015116,val,ok,12030,0.007,
tile_015117,train,ok,12666,0.007,
tile_015118,train,ok,12259,0.007,
tile_015119,train,ok,10174,0.006,
tile_015120,train,ok,11886,0.007,
tile_015121,train,ok,11006,0.007,
tile_015122,train,ok,12843,0.006,
tile_015123,train,ok,9621,0.006,
tile_015124,train,ok,11440,0.007,
tile_015125,test,ok,11198,0.007,
tile_015126,test,ok,13003,0.006,
tile_015127,test,ok,10585,0.007,
tile_015128,train,ok,9558,0.007,
tile_015129,train,ok,12770,0.007,
tile_015130,train,ok,10512,0.006,
tile_015131,train,ok,11897,0.008,
tile_015132,train,ok,10958,0.009,
tile_015133,train,ok,10107,0.008,
tile_015134,train,ok,12700,0.007,
tile_015135,train,ok,11911,0.007,
tile_015136,train,ok,9543,0.007,
tile_015137,train,ok,8666,0.007,
tile_015138,val,ok,10542,0.008,
tile_015139,val,ok,11088,0.008,
tile_015140,val,ok,12168,0.007,
tile_015141,val,ok,11333,0.007,
tile_015142,test,ok,10704,0.007,
tile_015143,train,ok,11473,0.008,
tile_015144,train,ok,12653,0.006,
tile_015145,train,ok,11519,0.007,
tile_015146,train,ok,10303,0.007,
tile_015147,train,ok,10151,0.008,
tile_015148,train,ok,13123,0.007,
tile_015149,train,ok,12737,0.007,
tile_015150,train,ok,12477,0.008,
tile_015151,train,ok,12850,0.007,
tile_015152,train,ok,10349,0.007,
tile_015153,train,ok,10974,0.009,
tile_015154,train,ok,11819,0.006,
tile_015155,test,ok,11960,0.007,
tile_015156,train,ok,11936,0.007,
tile_015157,train,ok,10998,0.009,
tile_015158,train,ok,12295,0.008,
tile_015159,train,ok,10349,0.007,
tile_015160,train,ok,12135,0.007,
tile_015161,train,ok,12391,0.008,
tile_015162,train,ok,11709,0.007,
tile_015163,train,ok,12319,0.006,
tile_015164,train,ok,10442,0.006,
tile_015165,train,ok,10586,0.006,
tile_015166,train,ok,10389,0.007,
tile_015167,train,ok,10790,0.006,
tile_015168,train,ok,11509,0.006,
tile_015169,train,ok,11512,0.006,
tile_015170,train,ok,11429,0.005,
tile_015171,train,ok,10568,0.006,
tile_015172,train,ok,11909,0.006,
tile_015173,train,ok,10244,0.006,
tile_015174,test,ok,13095,0.006,
tile_015175,test,ok,11343,0.007,
tile_015176,val,ok,12882,0.006,
tile_015177,train,ok,12064,0.006,
tile_015178,train,ok,13115,0.006,
tile_015179,train,ok,11198,0.007,
tile_015180,train,ok,10666,0.008,
tile_015181,test,ok,10297,0.007,
tile_015182,test,ok,10360,0.007,
tile_015183,test,ok,10475,0.006,
tile_015184,test,ok,11252,0.007,
tile_015185,train,ok,13115,0.007,
tile_015186,train,ok,11541,0.008,
tile_015187,train,ok,11333,0.008,
tile_015188,train,ok,11542,0.007,
tile_015189,train,ok,11974,0.007,
tile_015190,train,ok,10706,0.008,
tile_015191,train,ok,11469,0.007,
tile_015192,train,ok,12692,0.007,
tile_015193,train,ok,12523,0.007,
tile_015194,train,ok,12613,0.006,
tile_015195,train,ok,12947,0.009,
tile_015196,train,ok,12321,0.008,
tile_015197,train,ok,12250,0.008,
tile_015198,train,ok,11894,0.009,
tile_015199,train,ok,12497,0.006,
tile_015200,train,ok,12960,0.007,
tile_015201,train,ok,10665,0.007,
tile_015202,train,ok,9676,0.007,
tile_015203,train,ok,11508,0.009,
tile_015204,train,ok,11808,0.006,
tile_015205,train,ok,12274,0.006,
tile_015206,train,ok,12093,0.008,
tile_015207,train,ok,11323,0.008,
tile_015208,train,ok,12991,0.007,
tile_015209,val,ok,13050,0.008,
tile_015210,val,ok,11335,0.008,
tile_015211,train,ok,12911,0.009,
tile_015212,val,ok,11091,0.007,
tile_015213,val,ok,11140,0.007,
tile_015214,val,ok,13132,0.008,
tile_015215,val,ok,12454,0.008,
tile_015216,train,ok,12828,0.008,
tile_015217,train,ok,12734,0.008,
tile_015218,train,ok,11229,0.007,
tile_015219,train,ok,12821,0.007,
tile_015220,test,ok,10812,0.007,
tile_015221,test,ok,8924,0.006,
tile_015222,test,ok,9783,0.005,
tile_015223,train,ok,10079,0.005,
tile_015224,train,ok,12595,0.006,
tile_015225,train,ok,11313,0.005,
tile_015226,train,ok,9643,0.007,
tile_015227,train,ok,11104,0.006,
tile_015228,train,ok,8447,0.006,
tile_015229,train,ok,12554,0.006,
tile_015230,train,ok,12511,0.006,
tile_015231,train,ok,12485,0.006,
tile_015232,test,ok,10401,0.007,
tile_015233,test,ok,12757,0.007,
tile_015234,test,ok,13153,0.008,
tile_015235,test,ok,11527,0.008,
tile_015236,train,ok,12224,0.009,
tile_015237,train,ok,11520,0.008,
tile_015238,train,ok,10952,0.008,
tile_015239,train,ok,12984,0.009,
tile_015240,train,ok,11751,0.009,
tile_015241,train,ok,13051,0.008,
tile_015242,train,ok,10328,0.008,
tile_015243,train,ok,12643,0.009,
tile_015244,val,ok,13068,0.008,
tile_015245,val,ok,12005,0.009,
tile_015246,train,ok,12792,0.008,
tile_015247,train,ok,12676,0.009,
tile_015248,train,ok,12119,0.01,
tile_015249,train,ok,11835,0.009,
tile_015250,train,ok,11183,0.009,
